date,name,category,value
"Monday, July 6, 2020",Ghana,Africa,21077
"Tuesday, July 7, 2020",Ghana,Africa,21968
"Wednesday, July 8, 2020",Ghana,Africa,22822
"Thursday, July 9, 2020",Ghana,Africa,23463
"Friday, July 10, 2020",Ghana,Africa,23834
"Saturday, July 11, 2020",Ghana,Africa,24248
"Sunday, July 12, 2020",Ghana,Africa,24518
"Monday, July 13, 2020",Ghana,Africa,24988
"Tuesday, July 14, 2020",Ghana,Africa,24988
"Wednesday, July 15, 2020",Ghana,Africa,25430
"Thursday, July 16, 2020",Ghana,Africa,26125
"Friday, July 17, 2020",Ghana,Africa,26572
"Saturday, July 18, 2020",Ghana,Africa,27060
"Sunday, July 19, 2020",Ghana,Africa,27667
"Monday, July 20, 2020",Ghana,Africa,28430
"Tuesday, July 21, 2020",Ghana,Africa,28989
"Wednesday, July 22, 2020",Ghana,Africa,29672
"Thursday, July 23, 2020",Ghana,Africa,29672
"Friday, July 24, 2020",Ghana,Africa,31057
"Saturday, July 25, 2020",Ghana,Africa,31851
"Sunday, July 26, 2020",Ghana,Africa,32969
"Monday, July 27, 2020",Ghana,Africa,33624
"Tuesday, July 28, 2020",Ghana,Africa,34406
"Wednesday, July 29, 2020",Ghana,Africa,35142
"Thursday, July 30, 2020",Ghana,Africa,35142
"Friday, July 31, 2020",Ghana,Africa,35501
"Saturday, August 1, 2020",Ghana,Africa,37014
"Sunday, August 2, 2020",Ghana,Africa,37014
"Monday, August 3, 2020",Ghana,Africa,37812
"Tuesday, August 4, 2020",Ghana,Africa,37812
"Wednesday, August 5, 2020",Ghana,Africa,39075
"Thursday, August 6, 2020",Ghana,Africa,39642
"Friday, August 7, 2020",Ghana,Africa,40097
"Saturday, August 8, 2020",Ghana,Africa,40533
"Sunday, August 9, 2020",Ghana,Africa,41003
"Monday, August 10, 2020",Ghana,Africa,41212
"Tuesday, August 11, 2020",Ghana,Africa,41404
"Wednesday, August 12, 2020",Ghana,Africa,41572
"Thursday, August 13, 2020",Ghana,Africa,41725
"Friday, August 14, 2020",Ghana,Africa,41847
"Saturday, August 15, 2020",Ghana,Africa,42210
"Sunday, August 16, 2020",Ghana,Africa,42532
"Monday, August 17, 2020",Ghana,Africa,42653
"Tuesday, August 18, 2020",Ghana,Africa,42993
"Wednesday, August 19, 2020",Ghana,Africa,43094
"Wednesday, January 22, 2020",Greece,Europe,0
"Thursday, January 23, 2020",Greece,Europe,0
"Friday, January 24, 2020",Greece,Europe,0
"Saturday, January 25, 2020",Greece,Europe,0
"Sunday, January 26, 2020",Greece,Europe,0
"Monday, January 27, 2020",Greece,Europe,0
"Tuesday, January 28, 2020",Greece,Europe,0
"Wednesday, January 29, 2020",Greece,Europe,0
"Thursday, January 30, 2020",Greece,Europe,0
"Friday, January 31, 2020",Greece,Europe,0
"Saturday, February 1, 2020",Greece,Europe,0
"Sunday, February 2, 2020",Greece,Europe,0
"Monday, February 3, 2020",Greece,Europe,0
"Tuesday, February 4, 2020",Greece,Europe,0
"Wednesday, February 5, 2020",Greece,Europe,0
"Thursday, February 6, 2020",Greece,Europe,0
"Friday, February 7, 2020",Greece,Europe,0
"Saturday, February 8, 2020",Greece,Europe,0
"Sunday, February 9, 2020",Greece,Europe,0
"Monday, February 10, 2020",Greece,Europe,0
"Tuesday, February 11, 2020",Greece,Europe,0
"Wednesday, February 12, 2020",Greece,Europe,0
"Thursday, February 13, 2020",Greece,Europe,0
"Friday, February 14, 2020",Greece,Europe,0
"Saturday, February 15, 2020",Greece,Europe,0
"Sunday, February 16, 2020",Greece,Europe,0
"Monday, February 17, 2020",Greece,Europe,0
"Tuesday, February 18, 2020",Greece,Europe,0
"Wednesday, February 19, 2020",Greece,Europe,0
"Thursday, February 20, 2020",Greece,Europe,0
"Friday, February 21, 2020",Greece,Europe,0
"Saturday, February 22, 2020",Greece,Europe,0
"Sunday, February 23, 2020",Greece,Europe,0
"Monday, February 24, 2020",Greece,Europe,0
"Tuesday, February 25, 2020",Greece,Europe,0
"Wednesday, February 26, 2020",Greece,Europe,1
"Thursday, February 27, 2020",Greece,Europe,3
"Friday, February 28, 2020",Greece,Europe,4
"Saturday, February 29, 2020",Greece,Europe,4
"Sunday, March 1, 2020",Greece,Europe,7
"Monday, March 2, 2020",Greece,Europe,7
"Tuesday, March 3, 2020",Greece,Europe,7
"Wednesday, March 4, 2020",Greece,Europe,9
"Thursday, March 5, 2020",Greece,Europe,31
"Friday, March 6, 2020",Greece,Europe,45
"Saturday, March 7, 2020",Greece,Europe,46
"Sunday, March 8, 2020",Greece,Europe,73
"Monday, March 9, 2020",Greece,Europe,73
"Tuesday, March 10, 2020",Greece,Europe,89
"Wednesday, March 11, 2020",Greece,Europe,99
"Thursday, March 12, 2020",Greece,Europe,99
"Friday, March 13, 2020",Greece,Europe,190
"Saturday, March 14, 2020",Greece,Europe,228
"Sunday, March 15, 2020",Greece,Europe,331
"Monday, March 16, 2020",Greece,Europe,331
"Tuesday, March 17, 2020",Greece,Europe,387
"Wednesday, March 18, 2020",Greece,Europe,418
"Thursday, March 19, 2020",Greece,Europe,418
"Friday, March 20, 2020",Greece,Europe,495
"Saturday, March 21, 2020",Greece,Europe,530
"Sunday, March 22, 2020",Greece,Europe,624
"Monday, March 23, 2020",Greece,Europe,695
"Tuesday, March 24, 2020",Greece,Europe,743
"Wednesday, March 25, 2020",Greece,Europe,821
"Thursday, March 26, 2020",Greece,Europe,892
"Friday, March 27, 2020",Greece,Europe,966
"Saturday, March 28, 2020",Greece,Europe,1061
"Sunday, March 29, 2020",Greece,Europe,1156
"Monday, March 30, 2020",Greece,Europe,1212
"Tuesday, March 31, 2020",Greece,Europe,1314
"Wednesday, April 1, 2020",Greece,Europe,1415
"Thursday, April 2, 2020",Greece,Europe,1544
"Friday, April 3, 2020",Greece,Europe,1613
"Saturday, April 4, 2020",Greece,Europe,1673
"Sunday, April 5, 2020",Greece,Europe,1735
"Monday, April 6, 2020",Greece,Europe,1755
"Tuesday, April 7, 2020",Greece,Europe,1832
"Wednesday, April 8, 2020",Greece,Europe,1884
"Thursday, April 9, 2020",Greece,Europe,1955
"Friday, April 10, 2020",Greece,Europe,2011
"Saturday, April 11, 2020",Greece,Europe,2081
"Sunday, April 12, 2020",Greece,Europe,2114
"Monday, April 13, 2020",Greece,Europe,2145
"Tuesday, April 14, 2020",Greece,Europe,2170
"Wednesday, April 15, 2020",Greece,Europe,2192
"Thursday, April 16, 2020",Greece,Europe,2207
"Friday, April 17, 2020",Greece,Europe,2224
"Saturday, April 18, 2020",Greece,Europe,2235
"Sunday, April 19, 2020",Greece,Europe,2235
"Monday, April 20, 2020",Greece,Europe,2245
"Tuesday, April 21, 2020",Greece,Europe,2401
"Wednesday, April 22, 2020",Greece,Europe,2408
"Thursday, April 23, 2020",Greece,Europe,2463
"Friday, April 24, 2020",Greece,Europe,2490
"Saturday, April 25, 2020",Greece,Europe,2506
"Sunday, April 26, 2020",Greece,Europe,2517
"Monday, April 27, 2020",Greece,Europe,2534
"Tuesday, April 28, 2020",Greece,Europe,2566
"Wednesday, April 29, 2020",Greece,Europe,2576
"Thursday, April 30, 2020",Greece,Europe,2591
"Friday, May 1, 2020",Greece,Europe,2612
"Saturday, May 2, 2020",Greece,Europe,2620
"Sunday, May 3, 2020",Greece,Europe,2626
"Monday, May 4, 2020",Greece,Europe,2632
"Tuesday, May 5, 2020",Greece,Europe,2642
"Wednesday, May 6, 2020",Greece,Europe,2663
"Thursday, May 7, 2020",Greece,Europe,2678
"Friday, May 8, 2020",Greece,Europe,2691
"Saturday, May 9, 2020",Greece,Europe,2710
"Sunday, May 10, 2020",Greece,Europe,2716
"Monday, May 11, 2020",Greece,Europe,2726
"Tuesday, May 12, 2020",Greece,Europe,2744
"Wednesday, May 13, 2020",Greece,Europe,2760
"Thursday, May 14, 2020",Greece,Europe,2770
"Friday, May 15, 2020",Greece,Europe,2810
"Saturday, May 16, 2020",Greece,Europe,2819
"Sunday, May 17, 2020",Greece,Europe,2834
"Monday, May 18, 2020",Greece,Europe,2836
"Tuesday, May 19, 2020",Greece,Europe,2840
"Wednesday, May 20, 2020",Greece,Europe,2850
"Thursday, May 21, 2020",Greece,Europe,2853
"Friday, May 22, 2020",Greece,Europe,2874
"Saturday, May 23, 2020",Greece,Europe,2876
"Sunday, May 24, 2020",Greece,Europe,2878
"Monday, May 25, 2020",Greece,Europe,2882
"Tuesday, May 26, 2020",Greece,Europe,2892
"Wednesday, May 27, 2020",Greece,Europe,2903
"Thursday, May 28, 2020",Greece,Europe,2906
"Friday, May 29, 2020",Greece,Europe,2909
"Saturday, May 30, 2020",Greece,Europe,2915
"Sunday, May 31, 2020",Greece,Europe,2917
"Monday, June 1, 2020",Greece,Europe,2918
"Tuesday, June 2, 2020",Greece,Europe,2937
"Wednesday, June 3, 2020",Greece,Europe,2937
"Thursday, June 4, 2020",Greece,Europe,2952
"Friday, June 5, 2020",Greece,Europe,2967
"Saturday, June 6, 2020",Greece,Europe,2980
"Sunday, June 7, 2020",Greece,Europe,2997
"Monday, June 8, 2020",Greece,Europe,3049
"Tuesday, June 9, 2020",Greece,Europe,3058
"Wednesday, June 10, 2020",Greece,Europe,3068
"Thursday, June 11, 2020",Greece,Europe,3088
"Friday, June 12, 2020",Greece,Europe,3108
"Saturday, June 13, 2020",Greece,Europe,3112
"Sunday, June 14, 2020",Greece,Europe,3121
"Monday, June 15, 2020",Greece,Europe,3134
"Tuesday, June 16, 2020",Greece,Europe,3148
"Wednesday, June 17, 2020",Greece,Europe,3203
"Thursday, June 18, 2020",Greece,Europe,3227
"Friday, June 19, 2020",Greece,Europe,3237
"Saturday, June 20, 2020",Greece,Europe,3256
"Sunday, June 21, 2020",Greece,Europe,3266
"Monday, June 22, 2020",Greece,Europe,3287
"Tuesday, June 23, 2020",Greece,Europe,3302
"Wednesday, June 24, 2020",Greece,Europe,3310
"Thursday, June 25, 2020",Greece,Europe,3321
"Friday, June 26, 2020",Greece,Europe,3343
"Saturday, June 27, 2020",Greece,Europe,3366
"Sunday, June 28, 2020",Greece,Europe,3376
"Monday, June 29, 2020",Greece,Europe,3390
"Tuesday, June 30, 2020",Greece,Europe,3409
"Wednesday, July 1, 2020",Greece,Europe,3432
"Thursday, July 2, 2020",Greece,Europe,3458
"Friday, July 3, 2020",Greece,Europe,3486
"Saturday, July 4, 2020",Greece,Europe,3511
"Sunday, July 5, 2020",Greece,Europe,3519
"Monday, July 6, 2020",Greece,Europe,3562
"Tuesday, July 7, 2020",Greece,Europe,3589
"Wednesday, July 8, 2020",Greece,Europe,3622
"Thursday, July 9, 2020",Greece,Europe,3672
"Friday, July 10, 2020",Greece,Europe,3732
"Saturday, July 11, 2020",Greece,Europe,3772
"Sunday, July 12, 2020",Greece,Europe,3803
"Monday, July 13, 2020",Greece,Europe,3826
"Tuesday, July 14, 2020",Greece,Europe,3883
"Wednesday, July 15, 2020",Greece,Europe,3910
"Thursday, July 16, 2020",Greece,Europe,3939
"Friday, July 17, 2020",Greece,Europe,3964
"Saturday, July 18, 2020",Greece,Europe,3983
"Sunday, July 19, 2020",Greece,Europe,4007
"Monday, July 20, 2020",Greece,Europe,4012
"Tuesday, July 21, 2020",Greece,Europe,4048
"Wednesday, July 22, 2020",Greece,Europe,4077
"Thursday, July 23, 2020",Greece,Europe,4110
"Friday, July 24, 2020",Greece,Europe,4135
"Saturday, July 25, 2020",Greece,Europe,4166
"Sunday, July 26, 2020",Greece,Europe,4193
"Monday, July 27, 2020",Greece,Europe,4227
"Tuesday, July 28, 2020",Greece,Europe,4279
"Wednesday, July 29, 2020",Greece,Europe,4336
"Thursday, July 30, 2020",Greece,Europe,4401
"Friday, July 31, 2020",Greece,Europe,4477
"Saturday, August 1, 2020",Greece,Europe,4587
"Sunday, August 2, 2020",Greece,Europe,4662
"Monday, August 3, 2020",Greece,Europe,4737
"Tuesday, August 4, 2020",Greece,Europe,4855
"Wednesday, August 5, 2020",Greece,Europe,4974
"Thursday, August 6, 2020",Greece,Europe,5123
"Friday, August 7, 2020",Greece,Europe,5270
"Saturday, August 8, 2020",Greece,Europe,5421
"Sunday, August 9, 2020",Greece,Europe,5623
"Monday, August 10, 2020",Greece,Europe,5749
"Tuesday, August 11, 2020",Greece,Europe,5942
"Wednesday, August 12, 2020",Greece,Europe,6177
"Thursday, August 13, 2020",Greece,Europe,6381
"Friday, August 14, 2020",Greece,Europe,6632
"Saturday, August 15, 2020",Greece,Europe,6858
"Sunday, August 16, 2020",Greece,Europe,7075
"Monday, August 17, 2020",Greece,Europe,7222
"Tuesday, August 18, 2020",Greece,Europe,7472
"Wednesday, August 19, 2020",Greece,Europe,7684
"Wednesday, January 22, 2020",Grenada,Americas,0
"Thursday, January 23, 2020",Grenada,Americas,0
"Friday, January 24, 2020",Grenada,Americas,0
"Saturday, January 25, 2020",Grenada,Americas,0
"Sunday, January 26, 2020",Grenada,Americas,0
"Monday, January 27, 2020",Grenada,Americas,0
"Tuesday, January 28, 2020",Grenada,Americas,0
"Wednesday, January 29, 2020",Grenada,Americas,0
"Thursday, January 30, 2020",Grenada,Americas,0
"Friday, January 31, 2020",Grenada,Americas,0
"Saturday, February 1, 2020",Grenada,Americas,0
"Sunday, February 2, 2020",Grenada,Americas,0
"Monday, February 3, 2020",Grenada,Americas,0
"Tuesday, February 4, 2020",Grenada,Americas,0
"Wednesday, February 5, 2020",Grenada,Americas,0
"Thursday, February 6, 2020",Grenada,Americas,0
"Friday, February 7, 2020",Grenada,Americas,0
"Saturday, February 8, 2020",Grenada,Americas,0
"Sunday, February 9, 2020",Grenada,Americas,0
"Monday, February 10, 2020",Grenada,Americas,0
"Tuesday, February 11, 2020",Grenada,Americas,0
"Wednesday, February 12, 2020",Grenada,Americas,0
"Thursday, February 13, 2020",Grenada,Americas,0
"Friday, February 14, 2020",Grenada,Americas,0
"Saturday, February 15, 2020",Grenada,Americas,0
"Sunday, February 16, 2020",Grenada,Americas,0
"Monday, February 17, 2020",Grenada,Americas,0
"Tuesday, February 18, 2020",Grenada,Americas,0
"Wednesday, February 19, 2020",Grenada,Americas,0
"Thursday, February 20, 2020",Grenada,Americas,0
"Friday, February 21, 2020",Grenada,Americas,0
"Saturday, February 22, 2020",Grenada,Americas,0
"Sunday, February 23, 2020",Grenada,Americas,0
"Monday, February 24, 2020",Grenada,Americas,0
"Tuesday, February 25, 2020",Grenada,Americas,0
"Wednesday, February 26, 2020",Grenada,Americas,0
"Thursday, February 27, 2020",Grenada,Americas,0
"Friday, February 28, 2020",Grenada,Americas,0
"Saturday, February 29, 2020",Grenada,Americas,0
"Sunday, March 1, 2020",Grenada,Americas,0
"Monday, March 2, 2020",Grenada,Americas,0
"Tuesday, March 3, 2020",Grenada,Americas,0
"Wednesday, March 4, 2020",Grenada,Americas,0
"Thursday, March 5, 2020",Grenada,Americas,0
"Friday, March 6, 2020",Grenada,Americas,0
"Saturday, March 7, 2020",Grenada,Americas,0
"Sunday, March 8, 2020",Grenada,Americas,0
"Monday, March 9, 2020",Grenada,Americas,0
"Tuesday, March 10, 2020",Grenada,Americas,0
"Wednesday, March 11, 2020",Grenada,Americas,0
"Thursday, March 12, 2020",Grenada,Americas,0
"Friday, March 13, 2020",Grenada,Americas,0
"Saturday, March 14, 2020",Grenada,Americas,0
"Sunday, March 15, 2020",Grenada,Americas,0
"Monday, March 16, 2020",Grenada,Americas,0
"Tuesday, March 17, 2020",Grenada,Americas,0
"Wednesday, March 18, 2020",Grenada,Americas,0
"Thursday, March 19, 2020",Grenada,Americas,0
"Friday, March 20, 2020",Grenada,Americas,0
"Saturday, March 21, 2020",Grenada,Americas,0
"Sunday, March 22, 2020",Grenada,Americas,1
"Monday, March 23, 2020",Grenada,Americas,1
"Tuesday, March 24, 2020",Grenada,Americas,1
"Wednesday, March 25, 2020",Grenada,Americas,1
"Thursday, March 26, 2020",Grenada,Americas,7
"Friday, March 27, 2020",Grenada,Americas,7
"Saturday, March 28, 2020",Grenada,Americas,7
"Sunday, March 29, 2020",Grenada,Americas,9
"Monday, March 30, 2020",Grenada,Americas,9
"Tuesday, March 31, 2020",Grenada,Americas,9
"Wednesday, April 1, 2020",Grenada,Americas,9
"Thursday, April 2, 2020",Grenada,Americas,10
"Friday, April 3, 2020",Grenada,Americas,12
"Saturday, April 4, 2020",Grenada,Americas,12
"Sunday, April 5, 2020",Grenada,Americas,12
"Monday, April 6, 2020",Grenada,Americas,12
"Tuesday, April 7, 2020",Grenada,Americas,12
"Wednesday, April 8, 2020",Grenada,Americas,12
"Thursday, April 9, 2020",Grenada,Americas,12
"Friday, April 10, 2020",Grenada,Americas,14
"Saturday, April 11, 2020",Grenada,Americas,14
"Sunday, April 12, 2020",Grenada,Americas,14
"Monday, April 13, 2020",Grenada,Americas,14
"Tuesday, April 14, 2020",Grenada,Americas,14
"Wednesday, April 15, 2020",Grenada,Americas,14
"Thursday, April 16, 2020",Grenada,Americas,14
"Friday, April 17, 2020",Grenada,Americas,14
"Saturday, April 18, 2020",Grenada,Americas,14
"Sunday, April 19, 2020",Grenada,Americas,14
"Monday, April 20, 2020",Grenada,Americas,14
"Tuesday, April 21, 2020",Grenada,Americas,14
"Wednesday, April 22, 2020",Grenada,Americas,15
"Thursday, April 23, 2020",Grenada,Americas,15
"Friday, April 24, 2020",Grenada,Americas,15
"Saturday, April 25, 2020",Grenada,Americas,18
"Sunday, April 26, 2020",Grenada,Americas,18
"Monday, April 27, 2020",Grenada,Americas,18
"Tuesday, April 28, 2020",Grenada,Americas,19
"Wednesday, April 29, 2020",Grenada,Americas,20
"Thursday, April 30, 2020",Grenada,Americas,20
"Friday, May 1, 2020",Grenada,Americas,20
"Saturday, May 2, 2020",Grenada,Americas,21
"Sunday, May 3, 2020",Grenada,Americas,21
"Monday, May 4, 2020",Grenada,Americas,21
"Tuesday, May 5, 2020",Grenada,Americas,21
"Wednesday, May 6, 2020",Grenada,Americas,21
"Thursday, May 7, 2020",Grenada,Americas,21
"Friday, May 8, 2020",Grenada,Americas,21
"Saturday, May 9, 2020",Grenada,Americas,21
"Sunday, May 10, 2020",Grenada,Americas,21
"Monday, May 11, 2020",Grenada,Americas,21
"Tuesday, May 12, 2020",Grenada,Americas,21
"Wednesday, May 13, 2020",Grenada,Americas,21
"Thursday, May 14, 2020",Grenada,Americas,21
"Friday, May 15, 2020",Grenada,Americas,22
"Saturday, May 16, 2020",Grenada,Americas,22
"Sunday, May 17, 2020",Grenada,Americas,22
"Monday, May 18, 2020",Grenada,Americas,22
"Tuesday, May 19, 2020",Grenada,Americas,22
"Wednesday, May 20, 2020",Grenada,Americas,22
"Thursday, May 21, 2020",Grenada,Americas,22
"Friday, May 22, 2020",Grenada,Americas,22
"Saturday, May 23, 2020",Grenada,Americas,22
"Sunday, May 24, 2020",Grenada,Americas,22
"Monday, May 25, 2020",Grenada,Americas,23
"Tuesday, May 26, 2020",Grenada,Americas,23
"Wednesday, May 27, 2020",Grenada,Americas,23
"Thursday, May 28, 2020",Grenada,Americas,23
"Friday, May 29, 2020",Grenada,Americas,23
"Saturday, May 30, 2020",Grenada,Americas,23
"Sunday, May 31, 2020",Grenada,Americas,23
"Monday, June 1, 2020",Grenada,Americas,23
"Tuesday, June 2, 2020",Grenada,Americas,23
"Wednesday, June 3, 2020",Grenada,Americas,23
"Thursday, June 4, 2020",Grenada,Americas,23
"Friday, June 5, 2020",Grenada,Americas,23
"Saturday, June 6, 2020",Grenada,Americas,23
"Sunday, June 7, 2020",Grenada,Americas,23
"Monday, June 8, 2020",Grenada,Americas,23
"Tuesday, June 9, 2020",Grenada,Americas,23
"Wednesday, June 10, 2020",Grenada,Americas,23
"Thursday, June 11, 2020",Grenada,Americas,23
"Friday, June 12, 2020",Grenada,Americas,23
"Saturday, June 13, 2020",Grenada,Americas,23
"Sunday, June 14, 2020",Grenada,Americas,23
"Monday, June 15, 2020",Grenada,Americas,23
"Tuesday, June 16, 2020",Grenada,Americas,23
"Wednesday, June 17, 2020",Grenada,Americas,23
"Thursday, June 18, 2020",Grenada,Americas,23
"Friday, June 19, 2020",Grenada,Americas,23
"Saturday, June 20, 2020",Grenada,Americas,23
"Sunday, June 21, 2020",Grenada,Americas,23
"Monday, June 22, 2020",Grenada,Americas,23
"Tuesday, June 23, 2020",Grenada,Americas,23
"Wednesday, June 24, 2020",Grenada,Americas,23
"Thursday, June 25, 2020",Grenada,Americas,23
"Friday, June 26, 2020",Grenada,Americas,23
"Saturday, June 27, 2020",Grenada,Americas,23
"Sunday, June 28, 2020",Grenada,Americas,23
"Monday, June 29, 2020",Grenada,Americas,23
"Tuesday, June 30, 2020",Grenada,Americas,23
"Wednesday, July 1, 2020",Grenada,Americas,23
"Thursday, July 2, 2020",Grenada,Americas,23
"Friday, July 3, 2020",Grenada,Americas,23
"Saturday, July 4, 2020",Grenada,Americas,23
"Sunday, July 5, 2020",Grenada,Americas,23
"Monday, July 6, 2020",Grenada,Americas,23
"Tuesday, July 7, 2020",Grenada,Americas,23
"Wednesday, July 8, 2020",Grenada,Americas,23
"Thursday, July 9, 2020",Grenada,Americas,23
"Friday, July 10, 2020",Grenada,Americas,23
"Saturday, July 11, 2020",Grenada,Americas,23
"Sunday, July 12, 2020",Grenada,Americas,23
"Monday, July 13, 2020",Grenada,Americas,23
"Tuesday, July 14, 2020",Grenada,Americas,23
"Wednesday, July 15, 2020",Grenada,Americas,23
"Thursday, July 16, 2020",Grenada,Americas,23
"Friday, July 17, 2020",Grenada,Americas,23
"Saturday, July 18, 2020",Grenada,Americas,23
"Sunday, July 19, 2020",Grenada,Americas,23
"Monday, July 20, 2020",Grenada,Americas,23
"Tuesday, July 21, 2020",Grenada,Americas,23
"Wednesday, July 22, 2020",Grenada,Americas,23
"Thursday, July 23, 2020",Grenada,Americas,23
"Friday, July 24, 2020",Grenada,Americas,23
"Saturday, July 25, 2020",Grenada,Americas,23
"Sunday, July 26, 2020",Grenada,Americas,23
"Monday, July 27, 2020",Grenada,Americas,23
"Tuesday, July 28, 2020",Grenada,Americas,23
"Wednesday, July 29, 2020",Grenada,Americas,23
"Thursday, July 30, 2020",Grenada,Americas,24
"Friday, July 31, 2020",Grenada,Americas,24
"Saturday, August 1, 2020",Grenada,Americas,24
"Sunday, August 2, 2020",Grenada,Americas,24
"Monday, August 3, 2020",Grenada,Americas,24
"Tuesday, August 4, 2020",Grenada,Americas,24
"Wednesday, August 5, 2020",Grenada,Americas,24
"Thursday, August 6, 2020",Grenada,Americas,24
"Friday, August 7, 2020",Grenada,Americas,24
"Saturday, August 8, 2020",Grenada,Americas,24
"Sunday, August 9, 2020",Grenada,Americas,24
"Monday, August 10, 2020",Grenada,Americas,24
"Tuesday, August 11, 2020",Grenada,Americas,24
"Wednesday, August 12, 2020",Grenada,Americas,24
"Thursday, August 13, 2020",Grenada,Americas,24
"Friday, August 14, 2020",Grenada,Americas,24
"Saturday, August 15, 2020",Grenada,Americas,24
"Sunday, August 16, 2020",Grenada,Americas,24
"Monday, August 17, 2020",Grenada,Americas,24
"Tuesday, August 18, 2020",Grenada,Americas,24
"Wednesday, August 19, 2020",Grenada,Americas,24
"Wednesday, January 22, 2020",Guatemala,Americas,0
"Thursday, January 23, 2020",Guatemala,Americas,0
"Friday, January 24, 2020",Guatemala,Americas,0
"Saturday, January 25, 2020",Guatemala,Americas,0
"Sunday, January 26, 2020",Guatemala,Americas,0
"Monday, January 27, 2020",Guatemala,Americas,0
"Tuesday, January 28, 2020",Guatemala,Americas,0
"Wednesday, January 29, 2020",Guatemala,Americas,0
"Thursday, January 30, 2020",Guatemala,Americas,0
"Friday, January 31, 2020",Guatemala,Americas,0
"Saturday, February 1, 2020",Guatemala,Americas,0
"Sunday, February 2, 2020",Guatemala,Americas,0
"Monday, February 3, 2020",Guatemala,Americas,0
"Tuesday, February 4, 2020",Guatemala,Americas,0
"Wednesday, February 5, 2020",Guatemala,Americas,0
"Thursday, February 6, 2020",Guatemala,Americas,0
"Friday, February 7, 2020",Guatemala,Americas,0
"Saturday, February 8, 2020",Guatemala,Americas,0
"Sunday, February 9, 2020",Guatemala,Americas,0
"Monday, February 10, 2020",Guatemala,Americas,0
"Tuesday, February 11, 2020",Guatemala,Americas,0
"Wednesday, February 12, 2020",Guatemala,Americas,0
"Thursday, February 13, 2020",Guatemala,Americas,0
"Friday, February 14, 2020",Guatemala,Americas,0
"Saturday, February 15, 2020",Guatemala,Americas,0
"Sunday, February 16, 2020",Guatemala,Americas,0
"Monday, February 17, 2020",Guatemala,Americas,0
"Tuesday, February 18, 2020",Guatemala,Americas,0
"Wednesday, February 19, 2020",Guatemala,Americas,0
"Thursday, February 20, 2020",Guatemala,Americas,0
"Friday, February 21, 2020",Guatemala,Americas,0
"Saturday, February 22, 2020",Guatemala,Americas,0
"Sunday, February 23, 2020",Guatemala,Americas,0
"Monday, February 24, 2020",Guatemala,Americas,0
"Tuesday, February 25, 2020",Guatemala,Americas,0
"Wednesday, February 26, 2020",Guatemala,Americas,0
"Thursday, February 27, 2020",Guatemala,Americas,0
"Friday, February 28, 2020",Guatemala,Americas,0
"Saturday, February 29, 2020",Guatemala,Americas,0
"Sunday, March 1, 2020",Guatemala,Americas,0
"Monday, March 2, 2020",Guatemala,Americas,0
"Tuesday, March 3, 2020",Guatemala,Americas,0
"Wednesday, March 4, 2020",Guatemala,Americas,0
"Thursday, March 5, 2020",Guatemala,Americas,0
"Friday, March 6, 2020",Guatemala,Americas,0
"Saturday, March 7, 2020",Guatemala,Americas,0
"Sunday, March 8, 2020",Guatemala,Americas,0
"Monday, March 9, 2020",Guatemala,Americas,0
"Tuesday, March 10, 2020",Guatemala,Americas,0
"Wednesday, March 11, 2020",Guatemala,Americas,0
"Thursday, March 12, 2020",Guatemala,Americas,0
"Friday, March 13, 2020",Guatemala,Americas,0
"Saturday, March 14, 2020",Guatemala,Americas,1
"Sunday, March 15, 2020",Guatemala,Americas,1
"Monday, March 16, 2020",Guatemala,Americas,2
"Tuesday, March 17, 2020",Guatemala,Americas,6
"Wednesday, March 18, 2020",Guatemala,Americas,6
"Thursday, March 19, 2020",Guatemala,Americas,9
"Friday, March 20, 2020",Guatemala,Americas,12
"Saturday, March 21, 2020",Guatemala,Americas,17
"Sunday, March 22, 2020",Guatemala,Americas,19
"Monday, March 23, 2020",Guatemala,Americas,20
"Tuesday, March 24, 2020",Guatemala,Americas,21
"Wednesday, March 25, 2020",Guatemala,Americas,24
"Thursday, March 26, 2020",Guatemala,Americas,25
"Friday, March 27, 2020",Guatemala,Americas,28
"Saturday, March 28, 2020",Guatemala,Americas,34
"Sunday, March 29, 2020",Guatemala,Americas,34
"Monday, March 30, 2020",Guatemala,Americas,36
"Tuesday, March 31, 2020",Guatemala,Americas,38
"Wednesday, April 1, 2020",Guatemala,Americas,39
"Thursday, April 2, 2020",Guatemala,Americas,47
"Friday, April 3, 2020",Guatemala,Americas,50
"Saturday, April 4, 2020",Guatemala,Americas,61
"Sunday, April 5, 2020",Guatemala,Americas,61
"Monday, April 6, 2020",Guatemala,Americas,70
"Tuesday, April 7, 2020",Guatemala,Americas,77
"Wednesday, April 8, 2020",Guatemala,Americas,87
"Thursday, April 9, 2020",Guatemala,Americas,95
"Friday, April 10, 2020",Guatemala,Americas,126
"Saturday, April 11, 2020",Guatemala,Americas,137
"Sunday, April 12, 2020",Guatemala,Americas,155
"Monday, April 13, 2020",Guatemala,Americas,156
"Tuesday, April 14, 2020",Guatemala,Americas,167
"Wednesday, April 15, 2020",Guatemala,Americas,180
"Thursday, April 16, 2020",Guatemala,Americas,196
"Friday, April 17, 2020",Guatemala,Americas,214
"Saturday, April 18, 2020",Guatemala,Americas,235
"Sunday, April 19, 2020",Guatemala,Americas,257
