"","date","country","continent","value"
"33034",2020-05-18,"Kosovo",NA,985
"33035",2020-05-19,"Kosovo",NA,988
"33036",2020-05-20,"Kosovo",NA,989
"33037",2020-05-21,"Kosovo",NA,1003
"33038",2020-05-22,"Kosovo",NA,1004
"33039",2020-05-23,"Kosovo",NA,1025
"33040",2020-05-24,"Kosovo",NA,1032
"33041",2020-05-25,"Kosovo",NA,1038
"33042",2020-05-26,"Kosovo",NA,1038
"33043",2020-05-27,"Kosovo",NA,1047
"33044",2020-05-28,"Kosovo",NA,1048
"33045",2020-05-29,"Kosovo",NA,1052
"33046",2020-05-30,"Kosovo",NA,1064
"33047",2020-05-31,"Kosovo",NA,1070
"33048",2020-06-01,"Kosovo",NA,1083
"33049",2020-06-02,"Kosovo",NA,1110
"33050",2020-06-03,"Kosovo",NA,1123
"33051",2020-06-04,"Kosovo",NA,1142
"33052",2020-06-05,"Kosovo",NA,1147
"33053",2020-06-06,"Kosovo",NA,1158
"33054",2020-06-07,"Kosovo",NA,1194
"33055",2020-06-08,"Kosovo",NA,1234
"33056",2020-06-09,"Kosovo",NA,1263
"33057",2020-06-10,"Kosovo",NA,1269
"33058",2020-06-11,"Kosovo",NA,1298
"33059",2020-06-12,"Kosovo",NA,1326
"33060",2020-06-13,"Kosovo",NA,1384
"33061",2020-06-14,"Kosovo",NA,1437
"33062",2020-06-15,"Kosovo",NA,1486
"33063",2020-06-16,"Kosovo",NA,1615
"33064",2020-06-17,"Kosovo",NA,1756
"33065",2020-06-18,"Kosovo",NA,1833
"33066",2020-06-19,"Kosovo",NA,1916
"33067",2020-06-20,"Kosovo",NA,1998
"33068",2020-06-21,"Kosovo",NA,2073
"33069",2020-06-22,"Kosovo",NA,2169
"33070",2020-06-23,"Kosovo",NA,2216
"33071",2020-06-24,"Kosovo",NA,2268
"33072",2020-06-25,"Kosovo",NA,2363
"33073",2020-06-26,"Kosovo",NA,2432
"33074",2020-06-27,"Kosovo",NA,2494
"33075",2020-06-28,"Kosovo",NA,2590
"33076",2020-06-29,"Kosovo",NA,2677
"33077",2020-06-30,"Kosovo",NA,2799
"33078",2020-07-01,"Kosovo",NA,2878
"33079",2020-07-02,"Kosovo",NA,2991
"33080",2020-07-03,"Kosovo",NA,3064
"33081",2020-07-04,"Kosovo",NA,3178
"33082",2020-07-05,"Kosovo",NA,3356
"33083",2020-07-06,"Kosovo",NA,3508
"33084",2020-07-07,"Kosovo",NA,3703
"33085",2020-07-08,"Kosovo",NA,3886
"33086",2020-07-09,"Kosovo",NA,4100
"33087",2020-07-10,"Kosovo",NA,4307
"33088",2020-07-11,"Kosovo",NA,4512
"33089",2020-07-12,"Kosovo",NA,4715
"33090",2020-07-13,"Kosovo",NA,4931
"33091",2020-07-14,"Kosovo",NA,5118
"33092",2020-07-15,"Kosovo",NA,5237
"33093",2020-07-16,"Kosovo",NA,5369
"33094",2020-07-17,"Kosovo",NA,5472
"33095",2020-07-18,"Kosovo",NA,5617
"33096",2020-07-19,"Kosovo",NA,5735
"33097",2020-07-20,"Kosovo",NA,5877
"33098",2020-07-21,"Kosovo",NA,6045
"33099",2020-07-22,"Kosovo",NA,6286
"33100",2020-07-23,"Kosovo",NA,6467
"33101",2020-07-24,"Kosovo",NA,6680
"33102",2020-07-25,"Kosovo",NA,6917
"33103",2020-07-26,"Kosovo",NA,7137
"33104",2020-07-27,"Kosovo",NA,7413
"33105",2020-07-28,"Kosovo",NA,7652
"33106",2020-07-29,"Kosovo",NA,7846
"33107",2020-07-30,"Kosovo",NA,8104
"33108",2020-07-31,"Kosovo",NA,8104
"33109",2020-08-01,"Kosovo",NA,8104
"33110",2020-08-02,"Kosovo",NA,8799
"33111",2020-08-03,"Kosovo",NA,9049
"33112",2020-08-04,"Kosovo",NA,9274
"33113",2020-08-05,"Kosovo",NA,9274
"33114",2020-08-06,"Kosovo",NA,9688
"33115",2020-08-07,"Kosovo",NA,9869
"33116",2020-08-08,"Kosovo",NA,9869
"33117",2020-08-09,"Kosovo",NA,9869
"33118",2020-08-10,"Kosovo",NA,10419
"33119",2020-08-11,"Kosovo",NA,10419
"33120",2020-08-12,"Kosovo",NA,10419
"33121",2020-08-13,"Kosovo",NA,10795
"33122",2020-08-14,"Kosovo",NA,11130
"33123",2020-08-15,"Kosovo",NA,11275
"33124",2020-08-16,"Kosovo",NA,11275
"33125",2020-08-17,"Kosovo",NA,11275
"33126",2020-08-18,"Kosovo",NA,11545
"33127",2020-08-19,"Kosovo",NA,11545
"33128",2020-01-22,"Kuwait","Asia",0
"33129",2020-01-23,"Kuwait","Asia",0
"33130",2020-01-24,"Kuwait","Asia",0
"33131",2020-01-25,"Kuwait","Asia",0
"33132",2020-01-26,"Kuwait","Asia",0
"33133",2020-01-27,"Kuwait","Asia",0
"33134",2020-01-28,"Kuwait","Asia",0
"33135",2020-01-29,"Kuwait","Asia",0
"33136",2020-01-30,"Kuwait","Asia",0
"33137",2020-01-31,"Kuwait","Asia",0
"33138",2020-02-01,"Kuwait","Asia",0
"33139",2020-02-02,"Kuwait","Asia",0
"33140",2020-02-03,"Kuwait","Asia",0
"33141",2020-02-04,"Kuwait","Asia",0
"33142",2020-02-05,"Kuwait","Asia",0
"33143",2020-02-06,"Kuwait","Asia",0
"33144",2020-02-07,"Kuwait","Asia",0
"33145",2020-02-08,"Kuwait","Asia",0
"33146",2020-02-09,"Kuwait","Asia",0
"33147",2020-02-10,"Kuwait","Asia",0
"33148",2020-02-11,"Kuwait","Asia",0
"33149",2020-02-12,"Kuwait","Asia",0
"33150",2020-02-13,"Kuwait","Asia",0
"33151",2020-02-14,"Kuwait","Asia",0
"33152",2020-02-15,"Kuwait","Asia",0
"33153",2020-02-16,"Kuwait","Asia",0
"33154",2020-02-17,"Kuwait","Asia",0
"33155",2020-02-18,"Kuwait","Asia",0
"33156",2020-02-19,"Kuwait","Asia",0
"33157",2020-02-20,"Kuwait","Asia",0
"33158",2020-02-21,"Kuwait","Asia",0
"33159",2020-02-22,"Kuwait","Asia",0
"33160",2020-02-23,"Kuwait","Asia",0
"33161",2020-02-24,"Kuwait","Asia",1
"33162",2020-02-25,"Kuwait","Asia",11
"33163",2020-02-26,"Kuwait","Asia",26
"33164",2020-02-27,"Kuwait","Asia",43
"33165",2020-02-28,"Kuwait","Asia",45
"33166",2020-02-29,"Kuwait","Asia",45
"33167",2020-03-01,"Kuwait","Asia",45
"33168",2020-03-02,"Kuwait","Asia",56
"33169",2020-03-03,"Kuwait","Asia",56
"33170",2020-03-04,"Kuwait","Asia",56
"33171",2020-03-05,"Kuwait","Asia",58
"33172",2020-03-06,"Kuwait","Asia",58
"33173",2020-03-07,"Kuwait","Asia",61
"33174",2020-03-08,"Kuwait","Asia",64
"33175",2020-03-09,"Kuwait","Asia",64
"33176",2020-03-10,"Kuwait","Asia",69
"33177",2020-03-11,"Kuwait","Asia",72
"33178",2020-03-12,"Kuwait","Asia",80
"33179",2020-03-13,"Kuwait","Asia",80
"33180",2020-03-14,"Kuwait","Asia",104
"33181",2020-03-15,"Kuwait","Asia",112
"33182",2020-03-16,"Kuwait","Asia",123
"33183",2020-03-17,"Kuwait","Asia",130
"33184",2020-03-18,"Kuwait","Asia",142
"33185",2020-03-19,"Kuwait","Asia",148
"33186",2020-03-20,"Kuwait","Asia",159
"33187",2020-03-21,"Kuwait","Asia",176
"33188",2020-03-22,"Kuwait","Asia",188
"33189",2020-03-23,"Kuwait","Asia",189
"33190",2020-03-24,"Kuwait","Asia",191
"33191",2020-03-25,"Kuwait","Asia",195
"33192",2020-03-26,"Kuwait","Asia",208
"33193",2020-03-27,"Kuwait","Asia",225
"33194",2020-03-28,"Kuwait","Asia",235
"33195",2020-03-29,"Kuwait","Asia",255
"33196",2020-03-30,"Kuwait","Asia",266
"33197",2020-03-31,"Kuwait","Asia",289
"33198",2020-04-01,"Kuwait","Asia",317
"33199",2020-04-02,"Kuwait","Asia",342
"33200",2020-04-03,"Kuwait","Asia",417
"33201",2020-04-04,"Kuwait","Asia",479
"33202",2020-04-05,"Kuwait","Asia",556
"33203",2020-04-06,"Kuwait","Asia",665
"33204",2020-04-07,"Kuwait","Asia",743
"33205",2020-04-08,"Kuwait","Asia",855
"33206",2020-04-09,"Kuwait","Asia",910
"33207",2020-04-10,"Kuwait","Asia",993
"33208",2020-04-11,"Kuwait","Asia",1154
"33209",2020-04-12,"Kuwait","Asia",1234
"33210",2020-04-13,"Kuwait","Asia",1300
"33211",2020-04-14,"Kuwait","Asia",1355
"33212",2020-04-15,"Kuwait","Asia",1405
"33213",2020-04-16,"Kuwait","Asia",1524
"33214",2020-04-17,"Kuwait","Asia",1658
"33215",2020-04-18,"Kuwait","Asia",1751
"33216",2020-04-19,"Kuwait","Asia",1915
"33217",2020-04-20,"Kuwait","Asia",1995
"33218",2020-04-21,"Kuwait","Asia",2080
"33219",2020-04-22,"Kuwait","Asia",2248
"33220",2020-04-23,"Kuwait","Asia",2399
"33221",2020-04-24,"Kuwait","Asia",2614
"33222",2020-04-25,"Kuwait","Asia",2892
"33223",2020-04-26,"Kuwait","Asia",3075
"33224",2020-04-27,"Kuwait","Asia",3288
"33225",2020-04-28,"Kuwait","Asia",3440
"33226",2020-04-29,"Kuwait","Asia",3740
"33227",2020-04-30,"Kuwait","Asia",4024
"33228",2020-05-01,"Kuwait","Asia",4377
"33229",2020-05-02,"Kuwait","Asia",4619
"33230",2020-05-03,"Kuwait","Asia",4983
"33231",2020-05-04,"Kuwait","Asia",5278
"33232",2020-05-05,"Kuwait","Asia",5804
"33233",2020-05-06,"Kuwait","Asia",6289
"33234",2020-05-07,"Kuwait","Asia",6567
"33235",2020-05-08,"Kuwait","Asia",7208
"33236",2020-05-09,"Kuwait","Asia",7623
"33237",2020-05-10,"Kuwait","Asia",8688
"33238",2020-05-11,"Kuwait","Asia",9286
"33239",2020-05-12,"Kuwait","Asia",10277
"33240",2020-05-13,"Kuwait","Asia",11028
"33241",2020-05-14,"Kuwait","Asia",11975
"33242",2020-05-15,"Kuwait","Asia",12860
"33243",2020-05-16,"Kuwait","Asia",13802
"33244",2020-05-17,"Kuwait","Asia",14850
"33245",2020-05-18,"Kuwait","Asia",15691
"33246",2020-05-19,"Kuwait","Asia",16764
"33247",2020-05-20,"Kuwait","Asia",17568
"33248",2020-05-21,"Kuwait","Asia",18609
"33249",2020-05-22,"Kuwait","Asia",19564
"33250",2020-05-23,"Kuwait","Asia",20464
"33251",2020-05-24,"Kuwait","Asia",21302
"33252",2020-05-25,"Kuwait","Asia",21967
"33253",2020-05-26,"Kuwait","Asia",22575
"33254",2020-05-27,"Kuwait","Asia",23267
"33255",2020-05-28,"Kuwait","Asia",24112
"33256",2020-05-29,"Kuwait","Asia",25184
"33257",2020-05-30,"Kuwait","Asia",26192
"33258",2020-05-31,"Kuwait","Asia",27043
"33259",2020-06-01,"Kuwait","Asia",27762
"33260",2020-06-02,"Kuwait","Asia",28649
"33261",2020-06-03,"Kuwait","Asia",29359
"33262",2020-06-04,"Kuwait","Asia",29921
"33263",2020-06-05,"Kuwait","Asia",30644
"33264",2020-06-06,"Kuwait","Asia",31131
"33265",2020-06-07,"Kuwait","Asia",31848
"33266",2020-06-08,"Kuwait","Asia",32510
"33267",2020-06-09,"Kuwait","Asia",33140
"33268",2020-06-10,"Kuwait","Asia",33823
"33269",2020-06-11,"Kuwait","Asia",34432
"33270",2020-06-12,"Kuwait","Asia",34952
"33271",2020-06-13,"Kuwait","Asia",35466
"33272",2020-06-14,"Kuwait","Asia",35920
"33273",2020-06-15,"Kuwait","Asia",36431
"33274",2020-06-16,"Kuwait","Asia",36958
"33275",2020-06-17,"Kuwait","Asia",37533
"33276",2020-06-18,"Kuwait","Asia",38074
"33277",2020-06-19,"Kuwait","Asia",38678
"33278",2020-06-20,"Kuwait","Asia",39145
"33279",2020-06-21,"Kuwait","Asia",39650
"33280",2020-06-22,"Kuwait","Asia",40291
"33281",2020-06-23,"Kuwait","Asia",41033
"33282",2020-06-24,"Kuwait","Asia",41879
"33283",2020-06-25,"Kuwait","Asia",42788
"33284",2020-06-26,"Kuwait","Asia",43703
"33285",2020-06-27,"Kuwait","Asia",44391
"33286",2020-06-28,"Kuwait","Asia",44942
"33287",2020-06-29,"Kuwait","Asia",45524
"33288",2020-06-30,"Kuwait","Asia",46195
"33289",2020-07-01,"Kuwait","Asia",46940
"33290",2020-07-02,"Kuwait","Asia",47859
"33291",2020-07-03,"Kuwait","Asia",48672
"33292",2020-07-04,"Kuwait","Asia",49303
"33293",2020-07-05,"Kuwait","Asia",49941
"33294",2020-07-06,"Kuwait","Asia",50644
"33295",2020-07-07,"Kuwait","Asia",51245
"33296",2020-07-08,"Kuwait","Asia",52007
"33297",2020-07-09,"Kuwait","Asia",52840
"33298",2020-07-10,"Kuwait","Asia",53580
"33299",2020-07-11,"Kuwait","Asia",54058
"33300",2020-07-12,"Kuwait","Asia",54894
"33301",2020-07-13,"Kuwait","Asia",55508
"33302",2020-07-14,"Kuwait","Asia",56174
"33303",2020-07-15,"Kuwait","Asia",56877
"33304",2020-07-16,"Kuwait","Asia",57668
"33305",2020-07-17,"Kuwait","Asia",58221
"33306",2020-07-18,"Kuwait","Asia",58904
"33307",2020-07-19,"Kuwait","Asia",59204
"33308",2020-07-20,"Kuwait","Asia",59763
"33309",2020-07-21,"Kuwait","Asia",60434
"33310",2020-07-22,"Kuwait","Asia",61185
"33311",2020-07-23,"Kuwait","Asia",61872
"33312",2020-07-24,"Kuwait","Asia",62625
"33313",2020-07-25,"Kuwait","Asia",63309
"33314",2020-07-26,"Kuwait","Asia",63773
"33315",2020-07-27,"Kuwait","Asia",64379
"33316",2020-07-28,"Kuwait","Asia",65149
"33317",2020-07-29,"Kuwait","Asia",65903
"33318",2020-07-30,"Kuwait","Asia",66529
"33319",2020-07-31,"Kuwait","Asia",66957
"33320",2020-08-01,"Kuwait","Asia",67448
"33321",2020-08-02,"Kuwait","Asia",67911
"33322",2020-08-03,"Kuwait","Asia",68299
"33323",2020-08-04,"Kuwait","Asia",68774
"33324",2020-08-05,"Kuwait","Asia",69425
"33325",2020-08-06,"Kuwait","Asia",70045
"33326",2020-08-07,"Kuwait","Asia",70727
"33327",2020-08-08,"Kuwait","Asia",71199
"33328",2020-08-09,"Kuwait","Asia",71713
"33329",2020-08-10,"Kuwait","Asia",72400
"33330",2020-08-11,"Kuwait","Asia",73068
"33331",2020-08-12,"Kuwait","Asia",73785
"33332",2020-08-13,"Kuwait","Asia",74486
"33333",2020-08-14,"Kuwait","Asia",75185
"33334",2020-08-15,"Kuwait","Asia",75697
"33335",2020-08-16,"Kuwait","Asia",76205
"33336",2020-08-17,"Kuwait","Asia",76827
"33337",2020-08-18,"Kuwait","Asia",77470
"33338",2020-08-19,"Kuwait","Asia",78145
"33339",2020-01-22,"Kyrgyzstan","Asia",0
"33340",2020-01-23,"Kyrgyzstan","Asia",0
"33341",2020-01-24,"Kyrgyzstan","Asia",0
"33342",2020-01-25,"Kyrgyzstan","Asia",0
"33343",2020-01-26,"Kyrgyzstan","Asia",0
"33344",2020-01-27,"Kyrgyzstan","Asia",0
"33345",2020-01-28,"Kyrgyzstan","Asia",0
"33346",2020-01-29,"Kyrgyzstan","Asia",0
"33347",2020-01-30,"Kyrgyzstan","Asia",0
"33348",2020-01-31,"Kyrgyzstan","Asia",0
"33349",2020-02-01,"Kyrgyzstan","Asia",0
"33350",2020-02-02,"Kyrgyzstan","Asia",0
"33351",2020-02-03,"Kyrgyzstan","Asia",0
"33352",2020-02-04,"Kyrgyzstan","Asia",0
"33353",2020-02-05,"Kyrgyzstan","Asia",0
"33354",2020-02-06,"Kyrgyzstan","Asia",0
"33355",2020-02-07,"Kyrgyzstan","Asia",0
"33356",2020-02-08,"Kyrgyzstan","Asia",0
"33357",2020-02-09,"Kyrgyzstan","Asia",0
"33358",2020-02-10,"Kyrgyzstan","Asia",0
"33359",2020-02-11,"Kyrgyzstan","Asia",0
"33360",2020-02-12,"Kyrgyzstan","Asia",0
"33361",2020-02-13,"Kyrgyzstan","Asia",0
"33362",2020-02-14,"Kyrgyzstan","Asia",0
"33363",2020-02-15,"Kyrgyzstan","Asia",0
"33364",2020-02-16,"Kyrgyzstan","Asia",0
"33365",2020-02-17,"Kyrgyzstan","Asia",0
"33366",2020-02-18,"Kyrgyzstan","Asia",0
"33367",2020-02-19,"Kyrgyzstan","Asia",0
"33368",2020-02-20,"Kyrgyzstan","Asia",0
"33369",2020-02-21,"Kyrgyzstan","Asia",0
"33370",2020-02-22,"Kyrgyzstan","Asia",0
"33371",2020-02-23,"Kyrgyzstan","Asia",0
"33372",2020-02-24,"Kyrgyzstan","Asia",0
"33373",2020-02-25,"Kyrgyzstan","Asia",0
"33374",2020-02-26,"Kyrgyzstan","Asia",0
"33375",2020-02-27,"Kyrgyzstan","Asia",0
"33376",2020-02-28,"Kyrgyzstan","Asia",0
"33377",2020-02-29,"Kyrgyzstan","Asia",0
"33378",2020-03-01,"Kyrgyzstan","Asia",0
"33379",2020-03-02,"Kyrgyzstan","Asia",0
"33380",2020-03-03,"Kyrgyzstan","Asia",0
"33381",2020-03-04,"Kyrgyzstan","Asia",0
"33382",2020-03-05,"Kyrgyzstan","Asia",0
"33383",2020-03-06,"Kyrgyzstan","Asia",0
"33384",2020-03-07,"Kyrgyzstan","Asia",0
"33385",2020-03-08,"Kyrgyzstan","Asia",0
"33386",2020-03-09,"Kyrgyzstan","Asia",0
"33387",2020-03-10,"Kyrgyzstan","Asia",0
"33388",2020-03-11,"Kyrgyzstan","Asia",0
"33389",2020-03-12,"Kyrgyzstan","Asia",0
"33390",2020-03-13,"Kyrgyzstan","Asia",0
"33391",2020-03-14,"Kyrgyzstan","Asia",0
"33392",2020-03-15,"Kyrgyzstan","Asia",0
"33393",2020-03-16,"Kyrgyzstan","Asia",0
"33394",2020-03-17,"Kyrgyzstan","Asia",0
"33395",2020-03-18,"Kyrgyzstan","Asia",3
"33396",2020-03-19,"Kyrgyzstan","Asia",3
"33397",2020-03-20,"Kyrgyzstan","Asia",6
"33398",2020-03-21,"Kyrgyzstan","Asia",14
"33399",2020-03-22,"Kyrgyzstan","Asia",14
"33400",2020-03-23,"Kyrgyzstan","Asia",16
"33401",2020-03-24,"Kyrgyzstan","Asia",42
"33402",2020-03-25,"Kyrgyzstan","Asia",44
"33403",2020-03-26,"Kyrgyzstan","Asia",44
"33404",2020-03-27,"Kyrgyzstan","Asia",58
"33405",2020-03-28,"Kyrgyzstan","Asia",58
"33406",2020-03-29,"Kyrgyzstan","Asia",84
"33407",2020-03-30,"Kyrgyzstan","Asia",94
"33408",2020-03-31,"Kyrgyzstan","Asia",107
"33409",2020-04-01,"Kyrgyzstan","Asia",111
"33410",2020-04-02,"Kyrgyzstan","Asia",116
"33411",2020-04-03,"Kyrgyzstan","Asia",130
"33412",2020-04-04,"Kyrgyzstan","Asia",144
"33413",2020-04-05,"Kyrgyzstan","Asia",147
"33414",2020-04-06,"Kyrgyzstan","Asia",216
"33415",2020-04-07,"Kyrgyzstan","Asia",228
"33416",2020-04-08,"Kyrgyzstan","Asia",270
"33417",2020-04-09,"Kyrgyzstan","Asia",280
"33418",2020-04-10,"Kyrgyzstan","Asia",298
"33419",2020-04-11,"Kyrgyzstan","Asia",339
"33420",2020-04-12,"Kyrgyzstan","Asia",377
"33421",2020-04-13,"Kyrgyzstan","Asia",419
"33422",2020-04-14,"Kyrgyzstan","Asia",430
"33423",2020-04-15,"Kyrgyzstan","Asia",449
"33424",2020-04-16,"Kyrgyzstan","Asia",466
"33425",2020-04-17,"Kyrgyzstan","Asia",489
"33426",2020-04-18,"Kyrgyzstan","Asia",506
"33427",2020-04-19,"Kyrgyzstan","Asia",554
"33428",2020-04-20,"Kyrgyzstan","Asia",568
"33429",2020-04-21,"Kyrgyzstan","Asia",590
"33430",2020-04-22,"Kyrgyzstan","Asia",612
"33431",2020-04-23,"Kyrgyzstan","Asia",631
"33432",2020-04-24,"Kyrgyzstan","Asia",665
"33433",2020-04-25,"Kyrgyzstan","Asia",665
"33434",2020-04-26,"Kyrgyzstan","Asia",682
"33435",2020-04-27,"Kyrgyzstan","Asia",695
"33436",2020-04-28,"Kyrgyzstan","Asia",708
"33437",2020-04-29,"Kyrgyzstan","Asia",729
"33438",2020-04-30,"Kyrgyzstan","Asia",746
"33439",2020-05-01,"Kyrgyzstan","Asia",756
"33440",2020-05-02,"Kyrgyzstan","Asia",769
"33441",2020-05-03,"Kyrgyzstan","Asia",795
"33442",2020-05-04,"Kyrgyzstan","Asia",830
"33443",2020-05-05,"Kyrgyzstan","Asia",843
"33444",2020-05-06,"Kyrgyzstan","Asia",871
"33445",2020-05-07,"Kyrgyzstan","Asia",895
"33446",2020-05-08,"Kyrgyzstan","Asia",906
"33447",2020-05-09,"Kyrgyzstan","Asia",931
"33448",2020-05-10,"Kyrgyzstan","Asia",1002
"33449",2020-05-11,"Kyrgyzstan","Asia",1016
"33450",2020-05-12,"Kyrgyzstan","Asia",1037
"33451",2020-05-13,"Kyrgyzstan","Asia",1044
"33452",2020-05-14,"Kyrgyzstan","Asia",1082
"33453",2020-05-15,"Kyrgyzstan","Asia",1111
"33454",2020-05-16,"Kyrgyzstan","Asia",1117
"33455",2020-05-17,"Kyrgyzstan","Asia",1138
"33456",2020-05-18,"Kyrgyzstan","Asia",1216
"33457",2020-05-19,"Kyrgyzstan","Asia",1243
"33458",2020-05-20,"Kyrgyzstan","Asia",1270
"33459",2020-05-21,"Kyrgyzstan","Asia",1313
"33460",2020-05-22,"Kyrgyzstan","Asia",1350
"33461",2020-05-23,"Kyrgyzstan","Asia",1365
"33462",2020-05-24,"Kyrgyzstan","Asia",1403
"33463",2020-05-25,"Kyrgyzstan","Asia",1433
"33464",2020-05-26,"Kyrgyzstan","Asia",1468
"33465",2020-05-27,"Kyrgyzstan","Asia",1520
"33466",2020-05-28,"Kyrgyzstan","Asia",1594
"33467",2020-05-29,"Kyrgyzstan","Asia",1662
"33468",2020-05-30,"Kyrgyzstan","Asia",1722
"33469",2020-05-31,"Kyrgyzstan","Asia",1748
"33470",2020-06-01,"Kyrgyzstan","Asia",1817
"33471",2020-06-02,"Kyrgyzstan","Asia",1845
"33472",2020-06-03,"Kyrgyzstan","Asia",1871
"33473",2020-06-04,"Kyrgyzstan","Asia",1899
"33474",2020-06-05,"Kyrgyzstan","Asia",1936
"33475",2020-06-06,"Kyrgyzstan","Asia",1974
"33476",2020-06-07,"Kyrgyzstan","Asia",2007
"33477",2020-06-08,"Kyrgyzstan","Asia",2032
"33478",2020-06-09,"Kyrgyzstan","Asia",2055
"33479",2020-06-10,"Kyrgyzstan","Asia",2093
"33480",2020-06-11,"Kyrgyzstan","Asia",2166
"33481",2020-06-12,"Kyrgyzstan","Asia",2166
"33482",2020-06-13,"Kyrgyzstan","Asia",2207
"33483",2020-06-14,"Kyrgyzstan","Asia",2285
"33484",2020-06-15,"Kyrgyzstan","Asia",2472
"33485",2020-06-16,"Kyrgyzstan","Asia",2562
"33486",2020-06-17,"Kyrgyzstan","Asia",2657
"33487",2020-06-18,"Kyrgyzstan","Asia",2657
"33488",2020-06-19,"Kyrgyzstan","Asia",2789
"33489",2020-06-20,"Kyrgyzstan","Asia",2981
"33490",2020-06-21,"Kyrgyzstan","Asia",3356
"33491",2020-06-22,"Kyrgyzstan","Asia",3356
"33492",2020-06-23,"Kyrgyzstan","Asia",3726
"33493",2020-06-24,"Kyrgyzstan","Asia",3954
"33494",2020-06-25,"Kyrgyzstan","Asia",4204
"33495",2020-06-26,"Kyrgyzstan","Asia",4446
"33496",2020-06-27,"Kyrgyzstan","Asia",4513
"33497",2020-06-28,"Kyrgyzstan","Asia",5017
"33498",2020-06-29,"Kyrgyzstan","Asia",5296
"33499",2020-06-30,"Kyrgyzstan","Asia",5506
"33500",2020-07-01,"Kyrgyzstan","Asia",6261
"33501",2020-07-02,"Kyrgyzstan","Asia",6767
"33502",2020-07-03,"Kyrgyzstan","Asia",6878
"33503",2020-07-04,"Kyrgyzstan","Asia",7094
"33504",2020-07-05,"Kyrgyzstan","Asia",7377
"33505",2020-07-06,"Kyrgyzstan","Asia",8141
"33506",2020-07-07,"Kyrgyzstan","Asia",8279
"33507",2020-07-08,"Kyrgyzstan","Asia",8847
"33508",2020-07-09,"Kyrgyzstan","Asia",9358
"33509",2020-07-10,"Kyrgyzstan","Asia",9910
"33510",2020-07-11,"Kyrgyzstan","Asia",10410
"33511",2020-07-12,"Kyrgyzstan","Asia",11117
"33512",2020-07-13,"Kyrgyzstan","Asia",11444
"33513",2020-07-14,"Kyrgyzstan","Asia",11444
"33514",2020-07-15,"Kyrgyzstan","Asia",12282
"33515",2020-07-16,"Kyrgyzstan","Asia",12498
"33516",2020-07-17,"Kyrgyzstan","Asia",13101
"33517",2020-07-18,"Kyrgyzstan","Asia",24606
"33518",2020-07-19,"Kyrgyzstan","Asia",27143
"33519",2020-07-20,"Kyrgyzstan","Asia",27143
"33520",2020-07-21,"Kyrgyzstan","Asia",28251
"33521",2020-07-22,"Kyrgyzstan","Asia",28980
"33522",2020-07-23,"Kyrgyzstan","Asia",31247
"33523",2020-07-24,"Kyrgyzstan","Asia",31247
"33524",2020-07-25,"Kyrgyzstan","Asia",32124
"33525",2020-07-26,"Kyrgyzstan","Asia",32813
"33526",2020-07-27,"Kyrgyzstan","Asia",33296
"33527",2020-07-28,"Kyrgyzstan","Asia",33844
"33528",2020-07-29,"Kyrgyzstan","Asia",34592
"33529",2020-07-30,"Kyrgyzstan","Asia",35223
"33530",2020-07-31,"Kyrgyzstan","Asia",35805
"33531",2020-08-01,"Kyrgyzstan","Asia",36299
"33532",2020-08-02,"Kyrgyzstan","Asia",36719
"33533",2020-08-03,"Kyrgyzstan","Asia",37129
"33534",2020-08-04,"Kyrgyzstan","Asia",37541
"33535",2020-08-05,"Kyrgyzstan","Asia",38110
"33536",2020-08-06,"Kyrgyzstan","Asia",38659
"33537",2020-08-07,"Kyrgyzstan","Asia",39162
"33538",2020-08-08,"Kyrgyzstan","Asia",39571
"33539",2020-08-09,"Kyrgyzstan","Asia",39919
"33540",2020-08-10,"Kyrgyzstan","Asia",40085
"33541",2020-08-11,"Kyrgyzstan","Asia",40455
"33542",2020-08-12,"Kyrgyzstan","Asia",40759
"33543",2020-08-13,"Kyrgyzstan","Asia",41069
"33544",2020-08-14,"Kyrgyzstan","Asia",41373
"33545",2020-08-15,"Kyrgyzstan","Asia",41645
"33546",2020-08-16,"Kyrgyzstan","Asia",41856
"33547",2020-08-17,"Kyrgyzstan","Asia",41991
"33548",2020-08-18,"Kyrgyzstan","Asia",42146
"33549",2020-08-19,"Kyrgyzstan","Asia",42325
"33550",2020-01-22,"Laos","Asia",0
"33551",2020-01-23,"Laos","Asia",0
"33552",2020-01-24,"Laos","Asia",0
"33553",2020-01-25,"Laos","Asia",0
"33554",2020-01-26,"Laos","Asia",0
"33555",2020-01-27,"Laos","Asia",0
"33556",2020-01-28,"Laos","Asia",0
"33557",2020-01-29,"Laos","Asia",0
"33558",2020-01-30,"Laos","Asia",0
"33559",2020-01-31,"Laos","Asia",0
"33560",2020-02-01,"Laos","Asia",0
"33561",2020-02-02,"Laos","Asia",0
"33562",2020-02-03,"Laos","Asia",0
"33563",2020-02-04,"Laos","Asia",0
"33564",2020-02-05,"Laos","Asia",0
"33565",2020-02-06,"Laos","Asia",0
"33566",2020-02-07,"Laos","Asia",0
"33567",2020-02-08,"Laos","Asia",0
"33568",2020-02-09,"Laos","Asia",0
"33569",2020-02-10,"Laos","Asia",0
"33570",2020-02-11,"Laos","Asia",0
"33571",2020-02-12,"Laos","Asia",0
"33572",2020-02-13,"Laos","Asia",0
"33573",2020-02-14,"Laos","Asia",0
