id,nom_bureau,categorie,Code_postal,ville,Code_INSEE,lat,lng,latlong
14143A,ANNECY PARMELAN BP,Bureau de Poste,74000,ANNECY,74010,45.906295,6.133299,45.906295
16939A,LE COUDRAY MONTCEAUX BP,Bureau de Poste,91830,LE COUDRAY MONTCEAUX,91179,48.565491,2.485159,48.565491
12910D,LA CRAU VIVAL LA MOUTONNE RP,Relais poste commer??ant,83260,LA CRAU,83047,43.12077687,6.069640177,43.12077687
13335A,SERVANCE BP,Bureau de Poste,70440,SERVANCE,70489,47.817131,6.683992,47.817131
08135A,TIRANGES AP,Agence postale communale,43530,TIRANGES,43246,45.303797,3.986629,45.303797
14145D,HAUCOURT MOULAINE LPR RP,Relais poste commer??ant,54860,HAUCOURT MOULAINE,54254,49.48870549,5.807667112,49.48870549
16944A,EGLY BP,Bureau de Poste,91520,EGLY,91207,48.580796,2.225377,48.580796
12919A,LOGELBACH BP,Bureau de Poste,68124,LOGELBACH,68374,48.086157,7.320025,48.086157
13337A,SOING AP,Agence postale communale,70130,SOING CUBRY CHARENTENAY,70492,47.58176408,5.878298534,47.58176408
08136A,VALPRIVAS AP,Agence postale communale,43210,VALPRIVAS,43249,45.311098,4.044282,45.311098
14150A,CHAMONIX ARGENTIERE AP,Agence postale communale,74400,CHAMONIX MONT BLANC,74056,45.984096,6.927309,45.984096
16945A,EPINAY SUR ORGE BP,Bureau de Poste,91360,EPINAY SUR ORGE,91216,48.672995,2.325939,48.672995
12921D,LPR FOULAYRONNES RP,Relais poste commer??ant,47510,FOULAYRONNES,47100,44.22466711,0.617181758,44.22466711
13339A,TRAVES AP,Agence postale communale,70360,TRAVES,70504,47.611698,5.970028,47.611698
08145B,LE GOSIER LA MARINA RP,Relais poste commer??ant,97190,LE GOSIER,97113,16.220448,-61.528114,16.220448
14151D,LESPERON AP,Agence postale communale,7660,LESPERON,7142,44.73061,3.89781,44.73061
16955A,IGNY BP,Bureau de Poste,91430,IGNY,91312,48.7372,2.2234,48.7372
12923D,CHOLET MOCRAT RP,Relais poste commer??ant,49300,CHOLET,49099,47.06192607,-0.895863558,47.06192607
13340A,VAITE AP,Agence postale communale,70180,VAITE,70511,47.591196,5.727759,47.591196
08146A,LE PUY TAULHAC RP,Relais poste commer??ant,43000,LE PUY EN VELAY,43157,45.0328,3.8862,45.0328
14152D,REDING LPAC AP,Agence postale communale,57445,REDING,57566,48.74496272,7.097864079,48.74496272
16956A,ITTEVILLE BP,Bureau de Poste,91760,ITTEVILLE,91315,48.514865,2.341384,48.514865
12926A,MULHOUSE COTEAUX BP,Bureau de Poste,68200,MULHOUSE,68224,47.736888,7.300235,47.736888
13344A,VAUVILLERS BP,Bureau de Poste,70210,VAUVILLERS,70526,47.921374,6.098634,47.921374
08149A,ABBARETZ BP,Bureau de Poste,44170,ABBARETZ,44001,47.55224082,-1.534397415,47.55224082
14155D,BONNAC AP,Agence postale communale,9100,BONNAC,9060,43.16539436,1.592077784,43.16539436
16962A,LONGJUMEAU,Bureau de Poste,91160,LONGJUMEAU,91345,48.693393,2.295467,48.693393
12930B,ST ANDRE D EMBRUN AP,Agence postale communale,5200,ST ANDRE D EMBRUN,5128,44.58659604,6.534775785,44.58659604
13344D,SAINT CHAMOND LA VALETTE RP,Relais poste commer??ant,42400,ST CHAMOND,42207,45.46992226,4.514040991,45.46992226
08155A,AVESSAC BP,Bureau de Poste,44460,AVESSAC,44007,47.652399,-1.987071,47.652399
14164A,AVORIAZ AP,Agence postale communale,74110,MORZINE,74191,46.199697,6.759327,46.199697
16963A,MAISSE BP,Bureau de Poste,91720,MAISSE,91359,48.3944,2.376351,48.3944
12931A,ALBIGNY SUR SAONE BP,Bureau de Poste,69250,ALBIGNY SUR SAONE,69003,45.865,4.8313,45.865
13346D,LA FOUX D ALLOS AP,Agence postale communale,4260,ALLOS,4006,44.29014526,6.569299072,44.29014526
08164A,BONNOEUVRE AP,Agence postale communale,44540,VALLONS DE L ERDRE,44180,47.526497,-1.233118,47.526497
14164D,PERPEZAC LE NOIR AP,Agence postale communale,19410,PERPEZAC LE NOIR,19162,45.32552954,1.55333084,45.32552954
16969A,MILLY LA FORET,Bureau de Poste,91490,MILLY LA FORET,91405,48.402998,2.469198,48.402998
12932A,AMPLEPUIS BP,Bureau de Poste,69550,AMPLEPUIS,69006,45.972562,4.331385,45.972562
13348D,STRASBOURG RUE MAIRE KUSS RP,Relais poste commer??ant,67000,STRASBOURG,67482,48.58413,7.736714,48.58413
08174A,LE CELLIER BP,Bureau de Poste,44850,LE CELLIER,44028,47.31909309,-1.34773686,47.31909309
14178D,ARRAS MINELLE LAPTOP INFORMATIQU RP,Relais poste commer??ant,62000,ARRAS,62041,50.2914,2.7708,50.2914
16977A,ORSAY,Bureau de Poste,91400,ORSAY,91471,48.697707,2.187873,48.697707
12936A,BAGNOLS AP,Agence postale communale,69620,BAGNOLS,69017,45.91757,4.60808,45.91757
13349D,ATTIGNAT AP,Agence postale communale,1340,ATTIGNAT,1024,46.28937971,5.158689679,46.28937971
08178A,LA CHAPELLE HEULIN BP,Bureau de Poste,44330,LA CHAPELLE HEULIN,44032,47.176597,-1.340404,47.176597
14185A,PARIS CROZATIER BP,Bureau de Poste,75012,PARIS,75112,48.846843,2.381494,48.846843
16978A,PALAISEAU,Bureau de Poste,91120,PALAISEAU,91477,48.712295,2.24574,48.712295
12937A,BEAUJEU,Bureau de Poste,69430,BEAUJEU,69018,46.15116,4.59441,46.15116
13350A,VILLARS LE PAUTEL AP,Agence postale communale,70500,VILLARS LE PAUTEL,70554,47.89585285,5.934402192,47.89585285
08187A,PORNIC LA BIROCHERE BP,Bureau de Poste,44210,PORNIC,44131,47.109694,-2.089252,47.109694
14186D,CACHAN LPR RAVI PRESSING RP,Relais poste commer??ant,94230,CACHAN,94016,48.7931,2.3331,48.7931
16979A,PARAY VIEILLE POSTE BP,Bureau de Poste,91550,PARAY VIEILLE POSTE,91479,48.713298,2.363147,48.713298
12943D,CUGAND RP,Relais poste commer??ant,85610,CUGAND,85076,47.06451766,-1.254512653,47.06451766
13354D,MATTAINCOURT AP,Agence postale communale,88500,MATTAINCOURT,88292,48.27893943,6.133432187,48.27893943
08193A,COUFFE RP,Relais poste commer??ant,44521,COUFFE,44048,47.390447,-1.294039,47.390447
14200D,SAIGNES AP,Agence postale communale,15240,SAIGNES,15169,45.3354,2.4809,45.3354
16988A,SAINT GERMAIN LES CORBEIL BP,Bureau de Poste,91250,ST GERMAIN LES CORBEIL,91553,48.619897,2.489937,48.619897
12944A,BRINDAS BP,Bureau de Poste,69126,BRINDAS,69028,45.71902085,4.693436364,45.71902085
13358A,LUXEUIL MESSIER AP,Agence postale communale,70300,LUXEUIL LES BAINS,70311,47.817425,6.362485,47.817425
08194A,LE CROISIC BP,Bureau de Poste,44490,LE CROISIC,44049,47.293156,-2.509334,47.293156
14209D,MONT SAINT AIGNAN RP,Relais poste commer??ant,76000,ROUEN,76540,49.44465,1.10122,49.44465
16989A,ST MICHEL SUR ORGE PRINCIPAL BP,Bureau de Poste,91240,ST MICHEL SUR ORGE,91570,48.636695,2.309075,48.636695
12951A,BRON LES GENETS AP,Agence postale communale,69500,BRON,69029,45.750494,4.904531,45.750494
13360A,ALLEREY SUR SAONE AP,Agence postale communale,71350,ALLEREY SUR SAONE,71003,46.90527601,4.981091885,46.90527601
08195A,CROSSAC AP,Agence postale communale,44160,CROSSAC,44050,47.411297,-2.168509,47.411297
14210A,PARIS SAINT BLAISE BP,Bureau de Poste,75020,PARIS,75120,48.856098,2.408479,48.856098
16994A,SAULX LES CHARTREUX BP,Bureau de Poste,91160,SAULX LES CHARTREUX,91587,48.693193,2.270797,48.693193
12957A,CHAPONOST BP,Bureau de Poste,69630,CHAPONOST,69043,45.708253,4.743598,45.708253
13364A,AZE AP,Agence postale communale,71260,AZE,71016,46.430584,4.761305,46.430584
08200A,LA BAULE,Bureau de Poste,44500,LA BAULE,44055,47.285896,-2.389702,47.285896
14219D,COURBEVOIE FAUBOURG DE L ARCHE AP,Agence postale communale,92400,COURBEVOIE,92026,48.8997,2.2391,48.8997
17001A,VIDELLES AP,Agence postale communale,91890,VIDELLES,91654,48.46410923,2.43394495,48.46410923
12968D,SEYSSINS AP,Agence postale communale,38180,SEYSSINS,38486,45.1624526,5.686372476,45.1624526
13366A,BEAUBERY RP,Relais poste commer??ant,71220,BEAUBERY,71025,46.4038,4.3972,46.4038
08202A,FEGREAC BP,Bureau de Poste,44460,FEGREAC,44057,47.585098,-2.044547,47.585098
14222A,PARIS LOUVRE,Bureau de Poste,75002,PARIS,75102,48.863998,2.348715,48.863998
17002A,VIGNEUX SUR SEINE BP,Bureau de Poste,91270,VIGNEUX SUR SEINE,91657,48.703042,2.427708,48.703042
12971A,LYON GABRIEL PERI BP,Bureau de Poste,69007,LYON,69387,45.754893,4.843721,45.754893
13370A,BOURBON LANCY BP,Bureau de Poste,71140,BOURBON LANCY,71047,46.620755,3.771312,46.620755
08209A,GUEMENE PENFAO BP,Bureau de Poste,44290,GUEMENE PENFAO,44067,47.633241,-1.832656,47.633241
14223D,SAINT CLOUD FRANPRIX RP,Relais poste commer??ant,92210,ST CLOUD,92064,48.8446,2.2196,48.8446
17005A,LA VILLE DU BOIS BP,Bureau de Poste,91620,LA VILLE DU BOIS,91665,48.660796,2.268626,48.660796
12974D,BALATA VITO RP,Relais poste commer??ant,97351,MATOURY,97307,4.883566,-52.336389,4.883566
13377D,NICE HAUT GAMBETTA RP,Relais poste commer??ant,6000,NICE,6088,43.7089,7.256,43.7089
08213A,HAUTE GOULAINE BP,Bureau de Poste,44115,HAUTE GOULAINE,44071,47.199996,-1.430953,47.199996
14231A,PARIS POPINCOURT BP,Bureau de Poste,75011,PARIS,75111,48.857769,2.374186,48.857769
17009A,YERRES,Bureau de Poste,91330,YERRES,91691,48.716293,2.490317,48.716293
12978A,CRAPONNE BP,Bureau de Poste,69290,CRAPONNE,69069,45.745896,4.724374,45.745896
13382A,CHAGNY BP,Bureau de Poste,71150,CHAGNY,71073,46.906944,4.754657,46.906944
08218A,JOUE SUR ERDRE RP,Relais poste commer??ant,44440,JOUE SUR ERDRE,44077,47.495584,-1.421202,47.495584
14235A,PARIS CONVENTION,Bureau de Poste,75015,PARIS,75115,48.8369,2.297,48.8369
17010A,LES ULIS BP,Bureau de Poste,91940,LES ULIS,91692,48.682198,2.169002,48.682198
12983A,DUERNE AP,Agence postale communale,69850,DUERNE,69078,45.685097,4.529868,45.685097
13384A,CHALMOUX BP,Bureau de Poste,71140,CHALMOUX,71075,46.599454,3.848751,46.599454
08226A,MACHECOUL ST MEME LE TENU,Bureau de Poste,44270,MACHECOUL ST MEME,44087,46.994249,-1.821921,46.994249
14236A,PARIS PASSY,Bureau de Poste,75016,PARIS,75116,48.856796,2.275938,48.856796
17046A,DRAVEIL MAZIERES RP,Relais poste commer??ant,91210,DRAVEIL,91201,48.680492,2.401409,48.680492
12984A,ECHALAS RP,Relais poste commer??ant,69700,ECHALAS,69080,45.551309,4.715414,45.551309
13399A,CHENAY LE CHATEL RP,Relais poste commer??ant,71340,CHENAY LE CHATEL,71123,46.226345,3.940646,46.226345
08229A,LA MARNE RP,Relais poste commer??ant,44270,LA MARNE,44090,46.99755,-1.736655,46.99755
14252A,PARIS ODEON,Bureau de Poste,75006,PARIS,75106,48.852227,2.340642,48.852227
17050A,MONTGERON BP,Bureau de Poste,91230,MONTGERON,91421,48.696593,2.456571,48.696593
12989A,FONTAINES SUR SAONE BP,Bureau de Poste,69270,FONTAINES SUR SAONE,69088,45.834992,4.846668,45.834992
13403A,CLESSE AP,Agence postale communale,71260,CLESSE,71135,46.415799,4.816178,46.415799
08236A,MISSILLAC BP,Bureau de Poste,44780,MISSILLAC,44098,47.482299,-2.161651,47.482299
14262A,PARIS DESNOUETTES BP,Bureau de Poste,75015,PARIS,75115,48.835599,2.286095,48.835599
17067A,BOULOGNE BILLANCOURT PRINCIPAL BP,Bureau de Poste,92100,BOULOGNE BILLANCOURT,92012,48.828698,2.232808,48.828698
12990A,FRANCHEVILLE BP,Bureau de Poste,69340,FRANCHEVILLE,69089,45.738391,4.774365,45.738391
13405A,LA COMELLE AP,Agence postale communale,71990,LA COMELLE,71142,46.879294,4.115638,46.879294
08237A,MOISDON LA RIVIERE BP,Bureau de Poste,44520,MOISDON LA RIVIERE,44099,47.6215814,-1.372688933,47.6215814
14264A,PARIS MONCEAU BP,Bureau de Poste,75008,PARIS,75108,48.8792,2.3142,48.8792
17069A,NANTERRE LES MUGUETS BP,Bureau de Poste,92000,NANTERRE,92050,48.910711,2.220679,48.910711
12996A,LES HALLES AP,Agence postale communale,69610,LES HALLES,69098,45.71893,4.43128,45.71893
13408A,COUBLANC AP,Agence postale communale,71170,COUBLANC,71148,46.17384,4.274029,46.17384
08240A,MONTBERT BP,Bureau de Poste,44140,MONTBERT,44102,47.055066,-1.487674,47.055066
14264D,SIMORRE LPAC AP,Agence postale communale,32420,SIMORRE,32433,43.4503,0.7338,43.4503
17070A,CHATENAY MALABRY PRINCIPAL,Bureau de Poste,92290,CHATENAY MALABRY,92019,48.768154,2.279887,48.768154
12997A,HAUTE RIVOIRE AP,Agence postale communale,69610,HAUTE RIVOIRE,69099,45.714693,4.396187,45.714693
13409A,COUCHES AP,Agence postale communale,71490,COUCHES,71149,46.868904,4.57358,46.868904
08253A,PANNECE RP,Relais poste commer??ant,44440,PANNECE,44118,47.485199,-1.240019,47.485199
14267A,PARIS MENILMONTANT,Bureau de Poste,75020,PARIS,75120,48.8678,2.3839,48.8678
17077A,FONTENAY AUX ROSES BP,Bureau de Poste,92260,FONTENAY AUX ROSES,92032,48.792197,2.285077,48.792197
13004D,LIGUEIL AP,Agence postale communale,37240,LIGUEIL,37130,47.04282193,0.817588513,47.04282193
13412A,LE CREUSOT,Bureau de Poste,71200,LE CREUSOT,71153,46.806291,4.428848,46.806291
08261A,LA PLANCHE RP,Relais poste commer??ant,44140,LA PLANCHE,44127,47.018465,-1.439145,47.018465
14268D,AVIGNON PORTAIL MATHERON RP,Relais poste commer??ant,84000,AVIGNON,84007,43.9494,4.8119,43.9494
17081A,ISSY CENTRE,Bureau de Poste,92130,ISSY LES MOULINEAUX,92040,48.823197,2.269747,48.823197
13009A,VILLEURBANNE TONKIN RP,Relais poste commer??ant,69100,VILLEURBANNE,69266,45.7759,4.8629,45.7759
13416A,CUISERY BP,Bureau de Poste,71290,CUISERY,71158,46.5577,4.997908,46.5577
08268A,LE POULIGUEN BP,Bureau de Poste,44510,LE POULIGUEN,44135,47.278087,-2.430339,47.278087
14272A,PARIS COLISEE,Bureau de Poste,75008,PARIS,75108,48.870673,2.308178,48.870673
17086A,MEUDON REPUBLIQUE,Bureau de Poste,92190,MEUDON,92048,48.809593,2.236275,48.809593
13014D,MONCONTOUR LPA AP,Agence postale communale,86330,MONCONTOUR,86161,46.88094934,-0.019583612,46.88094934
13418A,CUSSY EN MORVAN AP,Agence postale communale,71550,CUSSY EN MORVAN,71165,47.090492,4.160846,47.090492
08270A,PRINQUIAU AP,Agence postale communale,44260,PRINQUIAU,44137,47.364694,-2.016466,47.364694
14273A,PARIS GONCOURT,Bureau de Poste,75011,PARIS,75111,48.869278,2.372281,48.869278
17087A,MONTROUGE VERDIER,Bureau de Poste,92120,MONTROUGE,92049,48.815035,2.318691,48.815035
13015A,LUCENAY AP,Agence postale communale,69480,LUCENAY,69122,45.911896,4.702176,45.911896
13420A,DAVAYE AP,Agence postale communale,71960,DAVAYE,71169,46.300799,4.745983,46.300799
08271A,LA REGRIPPIERE AP,Agence postale communale,44330,LA REGRIPPIERE,44140,47.181023,-1.176056,47.181023
14281A,PARIS BATIGNOLLES,Bureau de Poste,75017,PARIS,75117,48.884195,2.320866,48.884195
17097A,VANVES HOTEL DE VILLE BP,Bureau de Poste,92170,VANVES,92075,48.820638,2.290615,48.820638
13023D,PETITE ROSSELLE AP,Agence postale communale,57540,PETITE ROSSELLE,57537,49.2084242,6.847901166,49.2084242
13421A,DEMIGNY RP,Relais poste commer??ant,71150,DEMIGNY,71170,46.927302,4.834546,46.927302
08281A,SAINT ANDRE DES EAUX BP,Bureau de Poste,44117,ST ANDRE DES EAUX,44151,47.313296,-2.310107,47.313296
14292A,PARIS ALESIA,Bureau de Poste,75014,PARIS,75114,48.829596,2.321877,48.829596
17100A,VILLENEUVE LA GARENNE,Bureau de Poste,92390,VILLENEUVE LA GARENNE,92078,48.937696,2.33164,48.937696
13026D,CARREFOUR CITY ROUBAIX GAULLE RP,Relais poste commer??ant,59100,ROUBAIX,59512,50.68316,3.17013,50.68316
13423A,DIGOIN BP,Bureau de Poste,71160,DIGOIN,71176,46.481172,3.982185,46.481172
08282A,SAINTE ANNE SUR BRIVET AP,Agence postale communale,44160,STE ANNE SUR BRIVET,44152,47.459699,-2.003109,47.459699
14293A,PARIS ABBESSES BP,Bureau de Poste,75018,PARIS,75118,48.884171,2.338752,48.884171
17103A,ASNIERES CHANZY BP,Bureau de Poste,92600,ASNIERES SUR SEINE,92004,48.909892,2.273697,48.909892
13030D,GRESY SUR AIX RP,Relais poste commer??ant,73100,GRESY SUR AIX,73128,45.71969962,5.92276134,45.71969962
13427D,PYLA LRPT CAMPING PETIT NICE RP,Agence postale intercommunale,33115,LA TESTE DE BUCH,33529,44.606038,-1.202457,44.606038
08292A,SAINT HERBLAIN PRINCIPAL,Bureau de Poste,44800,ST HERBLAIN,44162,47.218299,-1.613851,47.218299
14293D,ST NICOLAS DE BOURGUEIL RP,Relais poste commer??ant,37140,ST NICOLAS DE BOURGUEIL,37228,47.2843,0.1256,47.2843
17108A,BAGNEUX BAS LONGCHAMPS BP,Bureau de Poste,92220,BAGNEUX,92007,48.790192,2.312026,48.790192
13034A,PIERRE BENITE BP,Bureau de Poste,69310,PIERRE BENITE,69152,45.703494,4.821958,45.703494
13428A,ECUISSES AP,Agence postale communale,71210,ECUISSES,71187,46.755098,4.539246,46.755098
08294A,SAINT HILAIRE DE CHALEONS AP,Agence postale communale,44680,ST HILAIRE DE CHALEONS,44164,47.103394,-1.866947,47.103394
14296A,PARIS BUZENVAL,Bureau de Poste,75020,PARIS,75120,48.852093,2.401337,48.852093
17109A,CHATENAY BUTTE ROUGE BP,Bureau de Poste,92290,CHATENAY MALABRY,92019,48.763292,2.25427,48.763292
13034D,MARSEILLE LA MADRAGUE RP,Relais poste commer??ant,13008,MARSEILLE,13208,43.23636131,5.362039475,43.23636131
13435A,FRONTENAUD RP,Relais poste commer??ant,71580,FRONTENAUD,71209,46.55234,5.293413,46.55234
08302A,SAINT LUMINE DE COUTAIS AP,Agence postale communale,44310,ST LUMINE DE COUTAIS,44174,47.055995,-1.72625,47.055995
14297A,PARIS VICTOR HUGO,Bureau de Poste,75116,PARIS,75116,48.868096,2.282099,48.868096
17114A,GENNEVILLIERS GRESILLONS BP,Bureau de Poste,92230,GENNEVILLIERS,92036,48.917164,2.301191,48.917164
13039D,BOUIN RP,Relais poste commer??ant,85230,BOUIN,85029,46.97391149,-1.995265539,46.97391149
13436D,PAU AUCHAN RP,Relais poste commer??ant,64000,PAU,64445,43.30584,-0.33636,43.30584
08303A,SAINT LYPHARD BP,Bureau de Poste,44410,ST LYPHARD,44175,47.397887,-2.305759,47.397887
14299A,PARIS PICPUS,Bureau de Poste,75012,PARIS,75112,48.846593,2.400826,48.846593
17119A,CLICHY VENDOME BP,Bureau de Poste,92110,CLICHY,92024,48.904898,2.304432,48.904898
13041A,PROPIERES AP,Agence postale communale,69790,PROPIERES,69161,46.191199,4.43806,46.191199
13440A,GIBLES BP,Bureau de Poste,71800,GIBLES,71218,46.323677,4.376594,46.323677
08308A,SAINT MARS LA JAILLE BP,Bureau de Poste,44540,VALLONS DE L ERDRE,44180,47.524374,-1.185951,47.524374
14299D,MARIGNANE JAURES RP,Relais poste commer??ant,13700,MARIGNANE,13054,43.4174,5.2149,43.4174
17134A,CLICHY VICTOR HUGO BP,Bureau de Poste,92110,CLICHY,92024,48.900588,2.316254,48.900588
13043A,QUINCIEUX BP,Bureau de Poste,69650,QUINCIEUX,69163,45.914926,4.778648,45.914926
13445A,GUEUGNON BP,Bureau de Poste,71130,GUEUGNON,71230,46.601392,4.056246,46.601392
08314A,SAINT PERE EN RETZ BP,Bureau de Poste,44320,ST PERE EN RETZ,44187,47.20736,-2.043874,47.20736
14303A,PARIS REINE BLANCHE,Bureau de Poste,75013,PARIS,75113,48.836292,2.353679,48.836292
17142A,ASNIERES DENIS PAPIN BP,Bureau de Poste,92600,ASNIERES SUR SEINE,92004,48.906391,2.283326,48.906391
13045D,CANNES LECERF RP,Relais poste commer??ant,6400,CANNES,6029,43.553,7.0263,43.553
13456A,LEYNES RP,Relais poste commer??ant,71570,LEYNES,71258,46.269128,4.727931,46.269128
08315A,SAINT PHILBERT DE GRANDLIEU BP,Bureau de Poste,44310,ST PHILBERT DE GRAND LIEU,44188,47.034928,-1.638881,47.034928
14333D,MONTPONT EN BRESSE AP,Agence postale communale,71470,MONTPONT EN BRESSE,71318,46.5565,5.1643,46.5565
17149A,RUEIL 2000 BP,Bureau de Poste,92500,RUEIL MALMAISON,92063,48.888795,2.169339,48.888795
13047A,RONTALON AP,Agence postale communale,69510,RONTALON,69170,45.660498,4.631123,45.660498
13458A,LOUHANS,Bureau de Poste,71500,LOUHANS,71263,46.628044,5.221489,46.628044
08318A,SAINT SULPICE DES LANDES AP,Agence postale communale,44540,VALLONS DE L ERDRE,44180,47.57431457,-1.206025813,47.57431457
14343D,LEFFRINCKOUCKE AGENCE COMMUNALE AP,Agence postale communale,59495,LEFFRINCKOUCKE,59340,51.0539,2.438,51.0539
17150A,MEUDON BELLEVUE BP,Bureau de Poste,92190,MEUDON,92048,48.817595,2.229468,48.817595
13048D,LYON ST PAUL RP,Relais poste commer??ant,69005,LYON,69385,45.76585502,4.827345015,45.76585502
13474D,LA TERRASSE RP,Relais poste commer??ant,38660,LA TERRASSE,38503,45.3242,5.931,45.3242
08321A,SAUTRON,Bureau de Poste,44880,SAUTRON,44194,47.261202,-1.663951,47.261202
14345A,PARIS PLACE DES FETES,Bureau de Poste,75019,PARIS,75119,48.877595,2.393697,48.877595
17167A,RUEIL BOUGAINVILLEES BP,Bureau de Poste,92500,RUEIL MALMAISON,92063,48.8628,2.1955,48.8628
13051D,JARCIEU RP,Relais poste commer??ant,38270,JARCIEU,38198,45.3338,4.9468,45.3338
13478D,MORLAIX LA BOISSIERE RP,Relais poste commer??ant,29600,MORLAIX,29151,48.5893,-3.8145,48.5893
08324A,SION LES MINES RP,Relais poste commer??ant,44590,SION LES MINES,44197,47.735194,-1.59151,47.735194
14349A,PARIS CANAL SAINT MARTIN,Bureau de Poste,75010,PARIS,75110,48.8692,2.364548,48.8692
17169A,RUEIL MALMAISON PLATEAU BP,Bureau de Poste,92500,RUEIL MALMAISON,92063,48.872794,2.192581,48.872794
13057A,ST CLEMENT SOUS VALSONNE AP,Agence postale communale,69170,ST CLEMENT SUR VALSONNE,69188,45.923996,4.453308,45.923996
13479A,MONTCHANIN BP,Bureau de Poste,71210,MONTCHANIN,71310,46.750877,4.469951,46.750877
08329A,LE TEMPLE DE BRETAGNE BP,Bureau de Poste,44360,LE TEMPLE DE BRETAGNE,44203,47.328136,-1.791148,47.328136
14349D,LA ROCHELLE SAUTEL LPR RP,Relais poste commer??ant,17000,LA ROCHELLE,17300,46.1696,-1.1286,46.1696
17181A,AULNAY SOUS BOIS PRINCIPAL,Bureau de Poste,93600,AULNAY SOUS BOIS,93005,48.941755,2.497965,48.941755
13059A,ST CYR AU MONT D OR BP,Bureau de Poste,69450,ST CYR AU MONT D OR,69191,45.816598,4.817276,45.816598
13480A,MONTMELARD AP,Agence postale communale,71520,MONTMELARD,71316,46.331497,4.409927,46.331497
08331A,LES TOUCHES RP,Relais poste commer??ant,44390,LES TOUCHES,44205,47.441933,-1.429446,47.441933
14351D,POMPAIRE LPA AP,Agence postale communale,79200,POMPAIRE,79213,46.6095,-0.2356,46.6095
17183A,LE BLANC MESNIL PRINCIPAL,Bureau de Poste,93150,LE BLANC MESNIL,93007,48.9381,2.4605,48.9381
13061A,ST DIDIER SOUS RIVERIE AP,Agence postale communale,69440,ST DIDIER SOUS RIVERIE,69195,45.596699,4.608367,45.596699
13480D,SEYCHES LPR RP,Relais poste commer??ant,47350,SEYCHES,47301,44.551006,0.307079,44.551006
08340A,VAY AP,Agence postale communale,44170,VAY,44214,47.55430706,-1.702791101,47.55430706
14352D,POURRAIN AP,Agence postale communale,89240,POURRAIN,89311,47.7569,3.4119,47.7569
17193A,GAGNY PRINCIPAL,Bureau de Poste,93220,GAGNY,93032,48.884302,2.534191,48.884302
13063D,NANTES SCHUMAN RP,Relais poste commer??ant,44300,NANTES,44109,47.23812101,-1.569977959,47.23812101
13481D,ST HILAIRE DE VOUST RP,Relais poste commer??ant,85120,ST HILAIRE DE VOUST,85229,46.59017881,-0.649152479,46.59017881
08346A,LA CHEVALLERAIS AP,Agence postale communale,44810,LA CHEVALLERAIS,44221,47.46639771,-1.672661719,47.46639771
14353D,ARRAS MEAULENS CARREFOUR EXPRESS RP,Relais poste commer??ant,62000,ARRAS,62041,50.2948,2.7726,50.2948
17199A,MONTREUIL PRINCIPAL,Bureau de Poste,93100,MONTREUIL,93048,48.859797,2.438437,48.859797
13064A,ST FONS,Bureau de Poste,69190,ST FONS,69199,45.710402,4.855148,45.710402
13482D,CORNER PILOTE NANTERRE BP,Bureau de Poste,92000,NANTERRE,92050,48.890401,2.199245,48.890401
08359A,LA CHAPELLE S ERDRE GESVRINE RP,Relais poste commer??ant,44240,LA CHAPELLE SUR ERDRE,44035,47.266494,-1.549982,47.266494
14356D,NOTRE DAME DES LANDES AP,Agence postale communale,44130,NOTRE DAME DES LANDES,44111,47.3807,-1.7115,47.3807
17203A,SAINT DENIS FLOREAL BP,Bureau de Poste,93200,ST DENIS,93066,48.94259097,2.382390009,48.94259097
13066A,STE FOY L ARGENTIERE BP,Bureau de Poste,69610,STE FOY L ARGENTIERE,69201,45.7087,4.471742,45.7087
13487A,OUROUX SUR SAONE BP,Bureau de Poste,71370,OUROUX SUR SAONE,71336,46.721098,4.952839,46.721098
08380A,NANTES REPUBLIQUE BP,Bureau de Poste,44200,NANTES,44109,47.204797,-1.553472,47.204797
14369A,PARIS MEDICIS BP,Bureau de Poste,75006,PARIS,75106,48.849333,2.337,48.849333
17209A,LE PRE SAINT GERVAIS BP,Bureau de Poste,93310,LE PRE ST GERVAIS,93061,48.884498,2.408068,48.884498
13079A,ST LAURENT D OINGT RP,Relais poste commer??ant,69620,ST LAURENT D OINGT,69222,45.9444,4.5632,45.9444
13490D,VENISSY BP,Bureau de Poste,69200,VENISSIEUX,69259,45.695173,4.87314,45.695173
08382A,SAINT NAZAIRE SAINT MARC BP,Bureau de Poste,44600,ST NAZAIRE,44184,47.240098,-2.278197,47.240098
14380D,GOUVILLE SUR MER LE NOROIT RP,Relais poste commer??ant,50560,GOUVILLE SUR MER,50215,49.09733062,-1.581863966,49.09733062
17211A,ROMAINVILLE BP,Bureau de Poste,93230,ROMAINVILLE,93063,48.882399,2.439871,48.882399
13083D,PARIS LPR 181 RUE PYRENEES RP,Relais poste commer??ant,75020,PARIS,75120,48.86082264,2.400552886,48.86082264
13494D,JONCHERY SUR VESLE AP,Agence postale communale,51140,JONCHERY SUR VESLE,51308,49.2873,3.8129,49.2873
08383A,SAINT NAZAIRE PENHOET BP,Bureau de Poste,44600,ST NAZAIRE,44184,47.295698,-2.190814,47.295698
14390A,PARIS EDITH PIAF,Bureau de Poste,75020,PARIS,75120,48.8647,2.406,48.8647
17221A,VILLETANEUSE BP,Bureau de Poste,93430,VILLETANEUSE,93079,48.962194,2.343402,48.962194
